Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_33_771.jpg;-2.85139;0.6920314;0;0.1431592;125.7697;116.2598;359.0274;112.1196;0.01694977
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_33_835.jpg;0;0.8955566;0;0.1650789;125.764;116.274;359.2932;112.2433;0.03320884
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_33_901.jpg;0;1;0;0.2352149;125.7562;116.293;359.6678;112.2267;0.04679326
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_33_969.jpg;0;1;0;0.2856469;125.7435;116.3242;0.2708359;112.1974;0.06173718
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_34_036.jpg;0;1;0;0.3332731;125.7324;116.3512;0.7607589;112.4529;0.06762613
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_34_102.jpg;0;1;0;0.375388;125.7215;116.3799;1.189658;112.4001;0.01197166
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_34_170.jpg;0;1;0;0.4329227;125.7056;116.4164;1.449477;112.3586;-0.002173896
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_34_235.jpg;0;1;0;0.4812725;125.695;116.4409;1.240306;112.3504;-0.00304882
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_34_304.jpg;0;1;0;0.5848945;125.6827;116.4708;1.076627;112.3483;0.0002346691
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_34_367.jpg;0;1;0;0.6322353;125.6643;116.5159;0.9641578;112.3677;-0.0006193537
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_34_435.jpg;-1.654167;1;0;0.6738617;125.6487;116.5548;0.973289;112.2547;0.0004387428
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_34_503.jpg;-4.589053;1;0;0.7469082;125.6322;116.5979;1.044829;112.0735;0.0002039124
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_34_571.jpg;-7.669779;0.8973472;0;0.7860805;125.6103;116.6599;1.168987;111.6229;359.9939
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_34_635.jpg;-10.66964;0.6973562;0;0.8296252;125.5945;116.7088;1.239236;111.0475;359.9937
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_34_703.jpg;-13.55701;0.5048654;0;0.8674185;125.5801;116.7581;1.214589;110.2259;0.004560616
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_34_769.jpg;-15;0.2997417;0;0.8914148;125.5633;116.8255;1.119782;109.0535;359.9886
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_34_833.jpg;-15;0.104601;0;0.8845413;125.5519;116.8759;1.016626;108.1283;359.9558
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_34_904.jpg;-15;0;0;0.8926315;125.5414;116.9263;0.8965089;107.1777;359.9076
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_34_971.jpg;-15;0;0;0.8932819;125.5286;116.9935;0.7164978;105.9581;359.8232
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_35_035.jpg;-15;0;0;0.8895023;125.5201;117.0434;0.5640005;105.0563;359.7474
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_35_102.jpg;-15;0;0;0.8842243;125.5124;117.0932;0.4037288;104.1615;359.6635
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_35_169.jpg;-15;0;0;0.8801209;125.5034;117.1592;0.1875954;102.9765;359.5431
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_35_211.jpg;-15;0;0;0.8773245;125.4994;117.1921;0.08165406;102.3865;359.4809
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_35_255.jpg;-15;0;0;0.8744848;125.4958;117.225;359.9787;101.7978;359.4185
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_35_321.jpg;-15;0;0;0.8682371;125.4905;117.2748;359.8665;100.9249;359.3584
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_35_387.jpg;-15;0;0;0.8634033;125.4863;117.3248;359.7763;100.0414;359.3034
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_35_452.jpg;-15;0;0;0.8584626;125.4817;117.3917;359.6986;98.8588;359.2554
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_35_520.jpg;-15;0;0;0.8538719;125.4791;117.4421;359.6712;97.97464;359.2404
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_35_589.jpg;-15;0;0;0.8478767;125.477;117.5097;359.6781;96.78934;359.2462
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_35_657.jpg;-15;0;0;0.843416;125.4765;117.5603;359.6999;95.88895;359.2576
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_35_721.jpg;-15;0;0;0.8379133;125.477;117.6107;359.7231;94.98517;359.2686
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_35_786.jpg;-15;0;0;0.8341197;125.4783;117.6609;359.7454;94.08466;359.2803
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_35_854.jpg;-15;0;0;0.8303636;125.4812;117.7274;359.7731;92.8905;359.2974
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_35_919.jpg;-15;0;0;0.8266371;125.4842;117.777;359.7908;91.99927;359.3096
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_35_988.jpg;-15;0;0;0.8217276;125.4895;117.8425;359.8102;90.81726;359.3255
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_36_053.jpg;-15;0;0;0.8180504;125.4943;117.8913;359.8218;89.93605;359.3375
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_36_122.jpg;-15;0;0;0.8143801;125.4999;117.9397;359.8309;89.05853;359.349
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_36_187.jpg;-15;0;0;0.8094939;125.5084;118.0038;359.8404;87.89576;359.3653
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_36_254.jpg;-15;0;0;0.8058628;125.5155;118.0514;359.8442;87.0276;359.3758
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_36_322.jpg;-15;0;0;0.8010229;125.5234;118.0987;359.8474;86.1648;359.3879
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_36_388.jpg;-15;0;0;0.7974159;125.5349;118.1611;359.8485;85.01925;359.4019
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_36_452.jpg;-15;0;0;0.793781;125.5443;118.2075;359.8476;84.16409;359.4114
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_36_519.jpg;-15;0;0;0.7902026;125.5544;118.2536;359.8464;83.31325;359.4214
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_36_585.jpg;-15;0;0;0.7854153;125.5651;118.2993;359.8438;82.46543;359.4299
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_36_656.jpg;-15;0;0;0.7818117;125.5803;118.3596;359.8401;81.34096;359.4412
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_36_722.jpg;-15;0;0;0.7782593;125.5924;118.4044;359.8374;80.50196;359.4496
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_36_786.jpg;-15;0;0;0.7735062;125.6052;118.4488;359.834;79.66574;359.4566
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_36_852.jpg;-15;0;0;0.7699297;125.6231;118.5074;359.8301;78.55637;359.4657
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_36_919.jpg;-15;0;0;0.7664057;125.6372;118.5509;359.8267;77.7279;359.4712
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_36_986.jpg;-15;0;0;0.7616928;125.6568;118.6083;359.8237;76.62971;359.4795
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_37_055.jpg;-15;0;0;0.7581761;125.6722;118.6508;359.8223;75.80959;359.4854
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_37_122.jpg;-15;0;0;0.7534961;125.6881;118.6929;359.8206;74.99245;359.4901
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_37_190.jpg;-15;0;0;0.7500069;125.7101;118.7485;359.8193;73.90808;359.4961
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_37_254.jpg;-15;0;0;0.746485;125.7272;118.7896;359.8185;73.09845;359.5
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_37_324.jpg;-15;0;0;0.7430303;125.7449;118.8303;359.8181;72.29185;359.5033
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_37_385.jpg;-15;0;0;0.7383994;125.763;118.8706;359.8178;71.4882;359.5061
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_37_452.jpg;-15;0;0;0.7349746;125.7879;118.9237;359.8189;70.42274;359.5111
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_37_522.jpg;-15;0;0;0.7315499;125.8072;118.9629;359.8193;69.62659;359.5135
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_37_590.jpg;-15;0;0;0.7269923;125.8335;119.0145;359.821;68.57114;359.5179
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_37_656.jpg;-15;0;0;0.7236089;125.8538;119.0527;359.8218;67.78316;359.5204
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_37_720.jpg;-15;0;0;0.7190742;125.8745;119.0905;359.8235;66.99866;359.5239
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_37_789.jpg;-15;0;0;0.7157283;125.9027;119.1401;359.8246;65.9569;359.5268
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_37_852.jpg;-13.66944;0;0;0.712383;125.9242;119.1769;359.8266;65.21604;359.5349
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_37_918.jpg;-10.65041;0;0;0.7104064;125.9453;119.2138;359.8306;64.61409;359.5615
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_37_988.jpg;-7.607001;0;0;0.7080049;125.9729;119.2632;359.836;64.00646;359.619
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_38_054.jpg;-4.590221;0;0;0.7060933;125.993;119.3004;359.8399;63.71924;359.6819
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_38_117.jpg;-1.579979;0;0;0.7031124;126.0125;119.3378;359.8433;63.56573;359.7592
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_38_188.jpg;0;0;0;0.7004464;126.0376;119.3878;359.8464;63.54549;359.8793
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_38_253.jpg;0;0;0.09512091;0.6979867;126.0557;119.4241;359.8194;63.56439;359.9641
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_38_320.jpg;0;0;0.2942984;0.6092799;126.0659;119.4446;359.4102;63.73788;0.04611459
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_38_389.jpg;0;0;0.4935414;0.2324853;126.0662;119.4453;358.4329;63.76392;0.01240407
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_38_453.jpg;0;0;0;0.1654317;126.0663;119.4455;357.9878;63.76733;359.9572
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_38_520.jpg;0;0;0;0.06387058;126.0663;119.4457;357.8174;63.77993;359.9877
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_38_585.jpg;0;0;0;-0.03363044;126.0663;119.4457;357.9153;63.78344;0.04678553
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_38_654.jpg;-2.990661;0;0;-0.09967683;126.0664;119.4459;358.5064;63.26236;0.0003288679
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_38_722.jpg;-6.001014;0;0;-0.1927886;126.0663;119.4457;359.1599;62.27293;0.0682013
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_38_785.jpg;-9.062653;0;0;-0.1866402;126.0662;119.4455;359.7781;60.8221;0.1460881
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_38_850.jpg;-11.89938;0;0;-0.1741089;126.0661;119.4452;0.51131;58.13437;0.2693584
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_38_920.jpg;-15;0;0;-0.1413023;126.066;119.445;0.9360157;55.53083;0.3316541
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_38_986.jpg;-15;0;0;-0.09192415;126.0659;119.4448;1.215418;52.83045;0.314398
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_39_048.jpg;-15;0;0;-0.06565335;126.0657;119.4447;1.27051;49.22426;0.1013335
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_39_111.jpg;-12.39599;0;0;0.1021997;126.0655;119.4448;1.122051;46.91406;359.8499
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_39_177.jpg;-9.393204;0;0;0.09296767;126.0654;119.445;0.9245199;45.13578;359.6663
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_39_255.jpg;-6.098897;0;0;0.08520108;126.0653;119.4452;0.5968154;43.45577;359.5085
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_39_317.jpg;-2.977581;0.2080878;0;0.08036776;126.0656;119.4458;0.3557305;43.64944;359.401
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_39_386.jpg;-0.05978465;0.4026075;0;0.1000257;126.067;119.4473;0.1621847;43.54447;359.3138
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_39_453.jpg;0;0.2012805;0;0.1125846;126.071;119.4513;359.9817;43.49731;359.2307
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_39_520.jpg;0;0;0;0.1187736;126.0751;119.4556;359.9058;43.49022;359.2111
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_39_586.jpg;0;0;0;0.1163588;126.0792;119.4598;359.8413;43.49163;359.2134
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_39_653.jpg;0;0;0;0.1156939;126.0851;119.4656;359.7873;43.49537;359.2509
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_39_719.jpg;0;0;0;0.1153617;126.0897;119.4702;359.7637;43.49722;359.2968
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_39_785.jpg;0;0;0;0.1152476;126.0945;119.4748;359.7498;43.49751;359.3519
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_39_853.jpg;0;0;0;0.1151469;126.101;119.4809;359.7442;43.4975;359.4376
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_39_920.jpg;0;0;0;0.1149316;126.106;119.4857;359.7486;43.49755;359.5087
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_39_988.jpg;0;0;0;0.1146866;126.1127;119.492;359.764;43.49767;359.6089
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_40_055.jpg;1.473497;0;0;0.1143551;126.1177;119.4968;359.7785;43.67398;359.6867
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_40_121.jpg;4.408922;0;0;0.1086797;126.122;119.5008;359.7709;44.37603;359.767
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_40_186.jpg;7.482651;0;0;0.07562353;126.1244;119.5032;359.7155;45.53058;359.8493
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_40_254.jpg;10.34562;0;0;0.04965032;126.1253;119.5041;359.5919;47.83998;359.9631
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_40_322.jpg;13.43248;0;0;0.03852207;126.1255;119.5042;359.5074;50.16536;0.0516838
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_40_389.jpg;15;0;0;0.03038574;126.126;119.5043;359.4413;53.74455;0.1517528
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_40_455.jpg;12.08425;0;0;0.01985067;126.1264;119.5045;359.4233;55.98995;0.2054303
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_40_520.jpg;9.020454;0;0;0.01041606;126.1266;119.5046;359.4222;57.78784;0.243435
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_40_587.jpg;6.026953;0;0;0;126.1266;119.5046;359.4309;59.05346;0.2662244
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_40_653.jpg;3.073344;0;0;0;126.1266;119.5046;359.4582;59.96753;0.2745394
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_40_720.jpg;0.02698615;0;0;0;126.1265;119.5046;359.4871;60.15652;0.2684896
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_40_787.jpg;0;0;0;-0.01130245;126.1265;119.5046;359.5363;60.1565;0.2506464
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_40_853.jpg;0;0;0;-0.01356588;126.1265;119.5046;359.5806;60.15648;0.2325969
